Is it safe to turn off a Windows computer without doing a shut down?- Users should not simply press the power button or restart the computer while Windows is still running unless there is an issue with the computer. Microsoft has included the shut down feature because it enables a computer to go through all the necessary steps that are required before turning off the computer. In fact many versions of Microsoft Windows will check the computer for any problems if the computer is not shut down properly.,IT
Why is my mouse acting erratically?- Users who have an optical mechanical mouse (most common mouse for desktop computers) are likely experiencing erratic behaviour because the mouse is not clean or is dirty. If you've cleaned the mouse and continue to encounter issues and this mouse has worked in the past fine unfortunately your mouse is likely defective. One additional test that can be done to help determine if this is the case or not is to connect the mouse to another computer. Otherwise we suggest replacing the mouse.,IT
"I get a 'no signal input' message, what do I do?- Verify that the monitor is properly connected in the back of the monitor as well as to the back of the computer. If the monitor appears to be connected properly, verify that a cable is not loose by disconnecting all cables that can be disconnected in the back of the monitor (generally the data cable cannot be disconnected). Next, disconnect the data cable connected to the back of the computer and then reconnect the cable. When connecting the cable in the back of the computer ensure the cable connection is tight. Most Computers will also have screw ends that can be screwed in to hold the connector in place.",IT
"I can't connect to my network drive anymore?- Verify that the network cable is properly connected to the back of the computer. In addition, when checking the connection of the network cable, ensure that the LED's on the network are properly illuminated. For example, a network card with a solid green LED or light usually indicates that the card is either connected or receiving a signal. Note: generally, when the green light is flashing, this is an indication of data being sent or received.",IT
"I am unable to send or receive email?- Verify that your computer is able to see the Internet and/or other computers to ensure that your computer is not encountering a connection issue, which would be causing your e-mail issue. Ensure that your Internet e-mail server or your Network e-mail server is not encountering issues by contacting either your Internet Service Provider or your Network administrator.",IT
"My printer is printing smudged/distorted pages?- When printing on untraditional paper your printer may experience smudges, un-even or crooked text, and/or text that runs off the edges of the paper. Your printer may be printing fuzzy, blurry, and/or other faint text because of dirty print heads. All modern printers have some type of printer cleaning, self-test, and/or diagnose mode that can be performed to check and clean the printers print heads and other internal equipment used to print.",IT
"What do I do if the image on screen is distorted or skewed?- You may receive a distorted image when the cable is loose or defective. Disconnect the video cable going from the back of the computer and verify that no pins are bent, burnt or broken. Once verified re-connect the monitor cable. If the refresh rate is not properly set the monitor may have a wavy or an appearance that lines are going down or across the monitor slowly or fast, this may also cause a flickering affect. A distorted image can be caused by magnetic or other types of interference. Verify no speakers, fans or other magnetic devices are close to the monitor.",IT
"System showing blue screen on startup-1. Hold the power button until system gets shut down, then hit the power button to boot the machine. If still blue screen appears contact IT team and surrender the laptop.",IT
Computer is not getting switched on-Contact IT support.,IT
"Wifi access needed.-First, connect a network cable to your laptop to the red port on your workstation. Run ipconfig /all on your command prompt. Share WiFi Mac or Hardware address to the IT team. IT team then adds your MAC ID to enable WiFi access",IT
"Install postgres database on my machine Go to software postgres location, copy postgres database into local and install",IT
"Facing network or internet issue with wifi Go to network tab from bottom right corner, choose  network, click on connect",IT
Configure outlook in my system IT Team has sent the instructions to configure outlook follow the instructions on and click  and solution and then outlook configuration for your machines,IT
"Desktop not working-Please check the Power cables are properly plugged , Please write back to us if the Problem still persists.",IT
Need Ethernet access-Please connect the LAN cable to the red port on your workstation. Please write back to IT if you are unable to get the IP addresss,IT
install MS office-Please login to web mail and go to settings -office 365 -install applications- download and install MS office for your machine.,IT
"MySpace Password Expiry-Please reset the passowrd using self service Portal http://ssp.abc.com, Please write back to us if you face any issue.",IT
Replace the battery for my Macbook laptop-Please run Battery Helath test and send us the results IT team will do the needful accordingly. Please follow the steps to check the battery issue.,IT
"System behaving strangely, blue screen is appearing in middle-Press F8 button on system start, Choose safe mode, if OS loads then restart the os, if still same issue comes handover it to IT team",IT
"System hangs with blue screen on startup-Press F8 button on system start, Choose safe mode, if OS loads then restart the os, if still same issue comes handover it to IT team",IT
Request to configure the system to share it among users-They won't be able to access other profiles if they login with their account. Please ask users to reach out to IT if they have any issues.,IT
Account locked. Not able to login-Unlocked the account and new password is sent to your email id.,IT
My Space application is down we regret for the inconvinience caused. The issue is with Host server which got rebooted due to a power failure.,IT
 not working in a VM-changed network settings to bridged and configured network in VM.,IT
"hello, here’s a link to the corporate office, where your first week’s training\nwill be held. Have fun tomorrow!",HR
"We’re so excited to have you join our team, Carla! We made this welcome video\nfor you with staff intros and a campus tour",HR
I’ll be your staff trainer this week! Do you have any questions I can help you out with before your first day?,HR
"Hi John, just a reminder to bring your social security card, current picture ID, and completed paperwork along with you on Tues.",HR
Hey team! Our partner benefits have expanded,HR
Open enrollment for medical benefits and FSA accounts ends December 31st.\nDon’t miss this hard deadline!,HR
 Just a reminder that timesheets are due Sundays at 4 pm. Have any questions?,HR
" Due to the holidays, you will receive your paychecks on Monday",HR
"Know you’re swamped, please let us know if there’s anything we can do to help",HR
which compliance session would work best for you?,HR
Thank you again for your excellent resume. We’re holding a group interview next\nweek. Are you available Monday?,HR
"Hello Lucy, we are interviewing for the director position",HR
a. We hold informational meet and greets\nevery Friday at 4 pm and we’d love to see you at our next one.,HR
We have a development role that’s right up your\nalley. Shoot me a text back if you’re interested.,HR
" Hi Deva, my name is and my company is looking for a new\nproduct manager.",HR
Your friend told us you’d be an excellent candidate for our content management position.,HR
"I hope you’re having a good summer! We haven’t heard from\nyou for a bit, so I thought I’d check in.",HR
We’ve organized your first days to help you settle in properly. You can find more details in the attached agenda.,HR
I am very pleased to announce that the employee will be joining us as an Android developer on the start date. The employee will work with our mobile team to help us elevate our applications. Please make sure you give him a warm welcome and introduce yourselves!,HR
"We’d like to invite you for a second interview at our office. You will meet with manager, head of the IT department, to discuss your written assignment and delve deeper into job duties.",HR
We would like to have a phone discussion about your application for the job role. I’d like to tell you more about [Company] and get to know you a bit better.\nOn-site interviews,HR
"Employee referrals are the number one hiring source. To encourage your employees to refer candidates who could be a good fit, you should use an appropriate email template for your internal referral request email. Make sure you include all necessary information: what your new hire will do, who they’ll work with and what kind of experience they need.",HR
We are currently looking to hire a Marketing specialist and employee mentioned that you might be a good fit.,HR
"From what I have seen in your LinkedIn profile, you have an impressive background in paid campaigns and you’ve done some interesting things organizing promotional events, which is our priority for this new role.",HR
The latest debugging feature you published in Github particularly drew our attention. We are currently working on a similar project for our application and we think your experience would be a strong addition to our team.,HR
I’m a recruiter/the hiring manager. I would like to have a phone discussion about your application for the role.,HR
"I'd like to talk to you so I can get to know you better and introduce our company to you.\nAre you available sometime this week? If so, I’d be happy to set up a call. I’m also happy to coordinate via email or LinkedIn, if you prefer.",HR
"Work behavior any activity performed to achieve the objectives of the job. Work behaviors involve observable components and unobservablecomponents. A work behavior consists of the performance of one or more tasks knowledge, skills, and abilities are not behaviors, although they may be applied to work behaviors.",HR
workforce analysis an analysis that reveals the composition of employees in a workforce by protected group status and occupational category.,HR
voluntary affirmative action  actions taken by an employer on the basis of a self-analysis to investigate and correct its employment practices or practices that appear to have had a disparate impact on the employment of protected group members.\n,HR
"upward mobility, a system for training, educating, or otherwise preparing employees for more responsible, higher paying positions of employment.",HR
"uniformly applied applying employment criteria and processes in the same manner to members of a particular race, color, religion, sex, or national origin group and others.",HR
"uniform guidelines on employee selection procedures principles designed to assist employers, labor organizations, employment agencies, and licensing and certification boards comply with federal laws prohibiting employment practices that discriminate on the grounds of race, color, religion, sex, and national origin they are designed to provide a framework for determining the proper use of tests and other selection procedures",HR
"targeted recruiting any recruitment activity directed toward any person or group of persons based on race, color, religion, gender, national origin, or age that is not also equally and coincidentally directed toward all other persons.",HR
"A transfer is a change by an employee from one position to another position with a close similarity of duties, essentially the same basic qualifications, and the same pay grade",HR
"systemic discrimination is employment policies or practices that serve to differentiate or to perpetuate a differentiation in terms or conditions of employment of applicants or employees because of their status as members of a particular group. such policies or practices may or may not be facially neutral, and intent to discriminate may or may not be involved. systemic discrimination, sometimes called class discrimination or a pattern or practice of discrimination, concerns a recurring practice or continuing policy rather than an isolated act of discrimination.\n",HR
"supervisor is an employee who  performs some work that is different from that of the employee's subordinates has the responsibility to authorize or recommend in the interest of the employer a majority of the following actions  hire, transfer, suspend, promote, demote, dismiss, and discipline other employees and address employee grievances and assign, direct, and conduct performance reviews of the work. exercise of this authority and responsibility shall not be of a merely routine or clerical nature but shall require the use of independent judgment.",HR
"subjective criteria are employment qualifications, selection standards or processes that require judgment in their application, such that different persons applying such criteria/procedures would not necessarily reach the same conclusion. A criterion is subjective if it is not fixed or measurable.",HR
"selection procedure consists of any measure, combination of measures, or procedure used as a basis for any employment decision. selection procedures include the full range of assessment techniques--from traditional paper and pencil tests, performance tests, physical, education, and work experience requirements through structured or unstructured interviews and unscored application forms.",HR
"reasonable accommodation  includes making existing facilities used by employees readily accessible to and usable by individuals with disabilities job restructuring; part-time or modified work schedules reassignment to a vacant position acquisition or modification of equipment or devices appropriate adjustment or modifications of examinations, training materials, or policies provision of qualified readers or interpreters and other similar accommodations for individuals with disabilities.",HR
"qualified individual with a disability is a person with a disability who satisfies the requisite skill, experience, education, and other job-related requirements of the employment position such individual holds or desires and who, with or without a reasonable accommodation, can perform the essential functions of the position.",HR
"prima facie case refers to the initial burden of the complainant to show actions taken by the employer are more likely than not to be discriminatory, if such actions remain unexplained",HR
"protective service is an EEO-4 category that encompasses those occupations is which workers are entrusted with public safety, security, and protection from destructive forces.\n",HR
"position description  a narrative explanation of the duties and responsibilities of a position, and the education, experience, knowledge, skills, and abilities necessary to perform the duties and responsibilities of the position in a satisfactory manner.",HR
"Officials or Administrators and EEO-4 category that encompasses occupations in which employees set broad policies, exercise overall responsibility for execution of those policies or direct individual departments of special phases of the agency's operations, or provide specialized consultation on a regional, district or area basis.\n",HR
"null hypothesis is based on the underlying assumption that employers are hiring or have selected persons from the population of available qualified persons on a random basis, such that each person is equally likely to be selected regardless of race, sex, or ethnic identification. operating from this assumption of random selection, it is appropriate to hypothesize that for a specific race, sex, or ethnic group within a given occupation that the proportion of workers in an agency is equal to the proportion of workers in the relevant labor market for that occupation, such that any deviation may be attributed solely to chance. ",HR
"merit principles are the basic tenets of public personnel administration, including such concepts as open competition for entry selection on the basis of relative knowledge, skills, and abilities; advancement based on relative performance and ability; and fair treatment of applicants and employees in all aspects of personnel administration without regard to race, color, religion, national origin, sex, ancestry, age, disability, or political affiliation.",HR
"make whole relief remedies for discrimination that restore the victim of discrimination to his or her rightful place, i.e. the position, both economically and in terms of employment status, that the victim would have occupied had the discrimination never taken place. Common elements of make whole relief include an award of the position the individual was wrongfully denied, back pay with interest, and retroactive seniority.",HR
goals are objectives for hiring and promoting protected group members in EEO categories to correct the lingering effects of past discrimination. goals are flexible targets used to guide affirmative action efforts during the current plan cycle. Goals are not quotas and cannot be used to discriminate or exclude persons from employment opportunities through reverse discrimination.\n,HR
"fringe benefits are employment compensation other than wages or salary, including, for example, annual and sick leave, medical insurance, life insurance, retirement benefits, profit sharing, and bonus points.",HR
formal training is  a structured program to develop or increase job-related skills and abilities. typically classroom training as well as on-the-job training fall into this category.,HR
essential functions are position's fundamental job duties that must be performed with or without an accommodation.\n,HR
"disparate effect the tendency for a test, selection of job qualifications, or other employment practice to screen out or otherwise limit the employment opportunities of a certain group at a greater rate than others.",HR
constructive discharge is an employee's involuntary resignation resulting from the employer making working conditions for the employee so intolerable that a reasonable person would have felt compelled to resign.,HR
"adverse impact exists where a substantially different rate of selection in hiring, promotions, or other employment decisions works to the disadvantage of members of a protected group. an inference of adverse impact may occur in the absence of such data and is determined by calculating the extent of a group's representation or utilization in a given occupation based on the availability of its members in the relevant labor market.",HR
sign up and start saving get excited  your free digital membership from is here,Marketing
get instant discounts on the everyday items you need so you can save more for things like tuition and books.,Marketing
"please welcome special guests, limited tickets left, follow us on social media",Marketing
"save up to  on selected gift cards and merchandise to help you get ready for the dorm room or the classroom  hurry, offer ends ",Marketing
"The best place to buy a new buying from  is easy, and you get all the help you need along the way.",Marketing
more about how to redeem secure your tickets now with our layaway plan,Marketing
"has partnered with the online consumer panel to give you another opportunity to earn miles once you've joined their panel, you can share your views on various topics through surveys and turn your valuable thoughts into to get started, register and complete two surveys to earn bonus.",Marketing
" note that these surveys will come directly from , and will in no way be affiliated with, endorsed or sponsored by  upon joining  as a survey panelist, you will be subject to privacy policy. ",Marketing
click on the link below to be redirected to the website to register. ,Marketing
tell us more about yourself so we can send you offers that are just right for you.,Marketing
"promo code is valid for new  only for one free ride for up to  that begins and ends in the zone indicated in your app, and expires  will be charged plus tax per minute after the is used offer valid only to activate the promo code, add the code to the payment screen in the app after you reserve your first ride one time use only offer is non-transferable  offer and terms subject to change.",Marketing
" access to other special offers on behalf of your student union, we're pleased to inform you of your exclusive access to , a network of local who provide plan members with savings ",Marketing
"a leading provider of laser eye surgery, offers a discount of off per off per eye on custom. financing plans are available.",Marketing
"struggling with a slow your old  doesn’t die on you this semester has the perfect offer for you now, you can buy a or more  promo  get the latest without breaking the bank get this deal ",Marketing
 we really value your opinions and want your help to make better answer the following questions and you'll automatically be entered to win a card ,Marketing
now through enjoy discount on delivery fees fuel more fun when you order buy one  get one free specials order now,Marketing
get instant credit toward trade in your  at a down get instant credit toward a new ,Marketing
explore the offers we’ve put together just for you reach your next reward sooner,Marketing
enter promo code at checkout to earn everything you need for  offer end forget to register online if you haven't done so yet,Marketing
"I shared the news that had completed its acquisition of  delivering on our promise to keep your safe, and bringing us a big step closer to launching a more rewarding loyalty program for our customers building a more rewarding  program that provides unbeatable value for members remains our first priority.",Marketing
"this starts now, with more value for your since the acquisition, and compared to last year, we've already started making improvements ",Marketing
We've introduced exclusive market fare reward promotions to our most popular all on sale right now many more promotions like this one.,Marketing
a better deal on market fare rewards You can redeem market fare rewards for fewer on average we've also increased the number of great deals bookings requiring fewer market fare than for fixed,Marketing
"more gift cards, for less. you can now redeem gift cards for fewer  than before gift cards are a better deal now, too, and for packages, you can now use worth of pay for your packages the best value lowest fixed fare redemption options among loyalty travel programs, with needed for a no advance purchase or roundtrip required.",Marketing
"Nothing appears on Monitor?- Make sure both the computer and monitor are on. Make sure the monitor is securely plugged into the computer. Make sure the power cable is firmly plugged into the monitor. Some computers have multiple display ports, so make sure you have plugged the monitor into the correct one. Try each one in turn, switching the monitor off then on in between moves. Most monitors have a status window displayed when you turn it on.",IT
" Check if you can see this status window when you press the power button on the monitor. You can also try this with the menu button on the monitor, which should bring up an options menu on the screen. This shows the screen is working ok, so it may be an issue with the video cable from the monitor or the machine itself. Check the brightness & contrast levels of the monitor via the menu button, to make sure it has not been set too dark. Move the mouse and press any key on the keyboard to make sure the screensaver hasn't activated or that the computer hasn't gone into standby/hibernation mode.  ",IT
"Email marketing is the highly effective digital marketing strategy of sending emails to prospects and customers. Effective marketing emails convert prospects into customers, and turn one-time buyers into loyal, raving fans.",Marketing
"an annual marketing plan helps you set your marketing on the right course to make your company's business goals a reality. Think of it as a high-level plan that guides the direction of your team's campaigns, goals, and growth.",Marketing
"Keep in mind there are variations to the marketing plan you need, depending on your industry and the goals of your marketing team. This includes the company name, where it's headquartered, and its mission statement all of which should be consistent with the business as a whole.",Marketing
"The Business Initiatives element of a marketing plan helps you segment the various goals of your department. Be careful not to include big-picture company initiatives, which you'd normally find in a business plan.",Marketing
"A buyer persona is a semi-fictional description of your ideal customer, focusing on traits like age, location, job title, and personal challenges.",Marketing
Your Market Strategy uses the information included in your Target Market section to describe how your company should approach the market. What will your business offer your buyer personas that your competitors aren't already offering them?,Marketing
" your marketing plan will include a list of your marketing channels. While your company might promote the product itself using certain ad space, your marketing channels are where you'll publish the content that educates your buyers, generates leads, and spreads awareness of your brand.",Marketing
"if you publish or intend to publish on social media, this is the place to talk about it. Use the Marketing Channels section of your marketing plan to lay out which social networks you want to launch a business page on, what you'll use this social network for, and how you'll measure your success on this network.",Marketing
"inside an outside Marketing, that these channels will serve to grow the business.  Businesses with extensive social media presences might even consider elaborating on their social strategy in a separate social media pla",Marketing
"marketing team, we want to help the brand lean into what it does well, improve what it doesn’t, capitalize on what it can do, and defend against what could challenge it.",Marketing
Strengths Weaknesses Opportunities Threats What we’re good at. What’s working. What our customers like about us.\tWhat we want to fix. What we want to strengthen. What we want to become more efficient at.\tWhat the industry might soon want. What we think we’ll be good at. What will be our difference-maker. \tWhat we think could hinder our growth.  we think could take our customers.,Marketing
To increase our website’s rank on Google and create critical top-of-the-funnel marketing content that helps our sales team start more conversations with prospects,Marketing
we’re targeting the following industries where we’ll sell our product and reach out to customers This includes industries where your business might target more specific segments of your audience,Marketing
"Within our target markets, we’ve identified the following buyer personas to represent our ideal customers; age, gender, lifestyle",Marketing
Describe the products with which you will enter the target market described in the section above. How will this product solve the challenges described in your buyer persona description? What makes this product different from or at least competitive against your competition?,Marketing
Price How much are you selling this product for? Is it competitive? Realistic for your customers’ budget? Will you run any seasonal promotions or discounts associated with this product? Promotion How will you promote this product? Think more deeply than your blog or social media channels.,Marketing
" What about this content will drive value into your product? People Who in the marketing department plays a role in your market strategy? Describe what each of them, or each team, will do to bring your market strategy success. Process How will the product be delivered to your customer? Is it an ongoing service? How you support their success with your product?",Marketing
"Over the course of current year, we will launch/ramp up our use of the following channels for educating our customers, generating leads, and developing brand awareness",Marketing
"Marketing tactics are a series or set of strategic methods or actions aimed at promoting a business’ goods or services. The aim is to maximize sales and maintain a competitive good or service. Good, in this context, means product.",Marketing
Word of mouth marketing is an effective and inexpensive way to bring in business. Getting a recommendation about your business from a friend or acquaintance can be the confidence booster potential customers need. ,Marketing
"The goals for marketing teams are to reach consumers and make them think, believe or do some kind of sales focused action. Essentially it is about selling the product or service.  ",Marketing
"Similar to traditional channels, marketing in the digital space would be those activities that drive an instant action from the consumer, such as search marketing, ads, promotions",Marketing
"public relations is all about maintaining positive relationships with anyone who has an interest in the organisation or brand. This covers a broader audience across customers and media, to employees and shareholders.  Read more at: https://publicrelationssydney.com.au/pr-marketing-whats-difference/",Marketing
"public relations is all about maintaining positive relationships with anyone who has an interest in the organisation or brand. This covers a broader audience across customers and media, to employees and shareholders.  ",Marketing
PR is focused on reputation management through generating positive media coverage and stakeholder communication.  ,Marketing
"Marketing PR is often seen on the internet, a highly saturated market. Crucially the internet is an integrated marketplace, which means there's no clear distinction between commercial content and non-commercial content. Companies increasingly use buzz marketing and innovative campaigns to drive awareness of their products and their companies, at the same time as promoting a particular product or service.",Marketing
